tconst,original_country,poster_url,title,overview,release_date,genres,type,youtube_url,averageRating,numVotes
tt5116302,US,https://image.tmdb.org/t/p/w500/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,Togo,"Quand une épidémie de diphtérie ravage un village isolé d'Alaska durant l'hiver 1925, rendant gravement malades d'innombrables enfants, la population est en émoi car l'antitoxine nécessaire à leur guérison se trouve à des centaines de kilomètres de là, au-devant de terrains difficiles à traverser et alors qu'une tempête gigantesque se profile à l'horizon. Les responsables du village s'en remettent alors au seul homme capable de les sauver, Leonhard Seppala, accompagné de son chien de traîneau, Togo.",2019-12-20,"Adventure,Biography,Drama",Trailer,https://www.youtube.com/watch?v=jkycoaEVlnM,7.9,62180
tt14331144,JP,https://image.tmdb.org/t/p/w500/jW4OW6ySAtP40BzUWgVmsApqyaS.jpg,Jujutsu Kaisen 0,"Lorsqu’il était enfant, Yuta Okkotsu a vu son amie Rika Orimoto perdre la vie dans un terrible accident. Depuis, Rika vient hanter Yuta qui a même souhaité sa propre mort après avoir souffert des années de cette malédiction. Jusqu’au jour où le plus puissant des exorcistes, Satoru Gojo, l’accueille dans l’école d’exorcisme de Tokyo. Tandis que Yuta trouve enfin un nouveau sens à sa vie, une menace plane sur le monde. En effet, quelqu’un projette de déchaîner un millier de malédictions sur Shinjuku et Kyoto pour exterminer tous les non-exorcistes…",2021-12-24,"Action,Animation,Fantasy",Trailer,https://www.youtube.com/watch?v=PqrKsoQTB5E,7.8,62124
tt19500164,US,https://image.tmdb.org/t/p/w500/9n0Zahi1SJwaqMB4FyQ7nOE9uT0.jpg,Nimona,"Pour se disculper, un chevalier accusé d'un crime tragique fait équipe avec une adolescente bagarreuse et métamorphe qui pourrait bien être le monstre qu'il a juré de détruire.",2023-06-23,"Action,Adventure,Animation",Trailer,https://www.youtube.com/watch?v=RYn39lE4CdU,7.5,61825
tt2576852,JP,https://image.tmdb.org/t/p/w500/yBbJpLFmwdEHzeyeEstoi9mM5lX.jpg,Le Conte de la princesse Kaguya,"Adapté d’un conte populaire japonais ""Le coupeur de bambou"", un des textes fondateurs de la littérature japonaise, Kaguya, ""la princesse lumineuse"", est découverte dans la tige d'un bambou par des paysans. Elle devient très vite une magnifique jeune femme que les plus grands princes convoitent : ceux-ci vont devoir relever d’impossibles défis dans l’espoir d’obtenir sa main.",2013-11-23,"Animation,Drama,Family",Trailer,https://www.youtube.com/watch?v=l6xEypeB3iU,8.0,61740
tt0404030,US,https://image.tmdb.org/t/p/w500/gk469Y3fJTlbcAkSNMZc4OtETOK.jpg,Tout est illuminé,"Jonathan Safran Foer (Elijah Wood) est un collectionneur de mémoire : des photos, des cartes, des fausses dents, des mains sales... Tous les objets qu'il collectionne sont scellés dans des sacs et montés sur un mur. À la mort de sa grand-mère, Jonathan reçoit une très ancienne photo pour sa collection : son grand-père accompagné d'une jeune Ukrainienne du temps de la Seconde Guerre mondiale. Ainsi débute l'aventure de Jonathan Foer, un jeune juif des États-Unis, qui se rend en Ukraine à la recherche d'Augustine, la femme qui sauva son grand-père des nazis en 1942. Ce film est basé sur l'histoire vécue de Jonathan Safran Foer.",2005-09-05,"Comedy,Drama",Trailer,https://www.youtube.com/watch?v=q7n1_qBJU7U,7.4,61375
tt0362225,FR,https://image.tmdb.org/t/p/w500/dNb8PDR4DyhUJqzCBjt7RmQHov9.jpg,Ne le dis à personne,"Sa femme Margot a été sauvagement assassinée par un serial killer. Totalement détruit, Alex ressasse jour après jour le souvenir bouleversant de son amour perdu. Huit ans ont passé. Alex reçoit un e‐mail anonyme. Il clique : une image… le visage d’une femme au milieu d’une foule, filmé en temps réel. Celui de Margot…",2006-11-01,"Crime,Drama,Mystery",Trailer,https://www.youtube.com/watch?v=WxA-eZ72FsQ,7.5,61202
tt0355702,US,https://image.tmdb.org/t/p/w500/6N0we6kxuslKaxyV0XaMhm5XMiS.jpg,Les Seigneurs de Dogtown,"Le film est basé sur l'histoire des Z-Boys un groupe de skaters qui ont eu une influence considérable sur le mouvement et ont révolutionné le sport. Le film est dédié à la mémoire de Mitch Hedberg, un des acteurs qui apparaît dans le film, et qui est décédé peu avant la sortie du film.",2005-06-03,"Biography,Drama,Sport",Trailer,https://www.youtube.com/watch?v=H3g3IH8Mgx0,7.1,60872
tt0119256,US,https://image.tmdb.org/t/p/w500/Aq97D8Ym45GUGfkxVnFpRHVzxqV.jpg,Double Mise,"John a perdu tout son argent. Il rencontre Sydney et tous deux partent pour Reno. Sous la tutelle de Sydney, John devient un joueur professionnel. Il tombe également amoureux…",1997-02-28,"Crime,Drama",Clip,https://www.youtube.com/watch?v=2lmZzwc5H1k,7.1,60724
tt0800325,US,https://image.tmdb.org/t/p/w500/xGY5rr8441ib0lT9mtHZn7e8Aay.jpg,The Dirt,"Ils ont marqué les esprits par leur musique... leurs frasques et leurs excès. The Dirt raconte la fulgurante ascension internationale des Mötley Crüe depuis leurs débuts à Los Angeles. Jeff Tremaine  y montre tout, sans aucune complaisance : le sexe, le glam, le métal, la drogue, la gloire et la décadence.",2019-03-22,"Biography,Comedy,Drama",Clip,https://www.youtube.com/watch?v=zo5M9BZOBVg,7.0,60476
tt2591814,JP,https://image.tmdb.org/t/p/w500/vf3k282F8SoJu6lh2EqRUdPo1zv.jpg,The Garden of Words,"Takao, un jeune lycéen qui souhaite devenir cordonnier, sèche les cours et se rend dans un jardin japonais où il s’entraîne à dessiner des chaussures. Il y fait la rencontre de Yukino, une étrange jeune femme qui ne vient dans le jardin que les jours de pluie. Alors qu’ils deviennent de plus en plus proches, la saison des pluies touche à sa fin…",2013-05-31,"Animation,Drama,Romance",Clip,https://www.youtube.com/watch?v=PpjDhC9vjqI,7.4,60223
tt11161474,"CA, US, HU",https://image.tmdb.org/t/p/w500/OgUfLlhfBFx5BPK6LzBWFvBW1w.jpg,Pieces of a Woman,"Vivant à Boston, Martha et Sean Carson s’apprêtent à devenir parents. Mais la vie du couple est bouleversée lorsque la jeune femme accouche chez elle et perd son bébé, malgré l’assistance d’une sage-femme, bientôt poursuivie pour acte de négligence. Martha doit alors apprendre à faire son deuil, tout en subissant une mère intrusive et un mari de plus en plus irritable. Mais il lui faut aussi assister au procès de la sage-femme, dont la réputation est désormais détruite. Pieces of a Woman est une chronique intimiste et déchirante de la vie d’un couple, et le portrait bouleversant d’une femme qui doit apprendre à faire son travail de deuil.",2020-12-30,Drama,Trailer,https://www.youtube.com/watch?v=MHw2g46j3-g,7.0,60136
tt0181984,US,https://image.tmdb.org/t/p/w500/xEXwYNi3mw6UkAvcPewDXE1r54K.jpg,Les Initiés,"Gagner son premier million de dollars en quelques semaines, c'est tentant. C'est d'ailleurs ce qui attire tous ceux qui travaillent dans la ""boiler room"" de JT Martin, ce lieu incroyable ou se démènent d'ambitieux jeunes pour vendre par téléphone n'importe quel placement, même a ceux qui n'en ont pas toujours besoin, en prélevant au passage des commissions exorbitantes. Pour Seth Davis, dix-neuf ans, l'occasion est trop belle. Avec ce job, il pourra faire fortune mais aussi regagner l'estime de son père, et même oublier sa tentative ratée de monter un casino clandestin.",2000-02-18,"Crime,Drama,Thriller",Clip,https://www.youtube.com/watch?v=yJQE3EAKh-I,7.0,60107
tt36463894,US,https://image.tmdb.org/t/p/w500/ff8DS4oiZttqBppDriGUal49lmw.jpg,Predator : Killer of Killers,"Cette anthologie d'animation suit trois des guerriers les plus féroces de l'histoire de l'humanité : une Viking guidant son jeune fils dans une quête de vengeance sanglante, un ninja du Japon féodal s'opposant à son frère samouraï pour la succession et un pilote de la Seconde Guerre mondiale enquêtant sur une menace de la cause alliée en plein ciel.",2025-06-05,"Action,Adventure,Animation",Featurette,https://www.youtube.com/watch?v=lyEp23uocIU,7.4,59936
tt0477139,"GB, US",https://image.tmdb.org/t/p/w500/qModiIR60IMLP28ruGZluQOtsOj.jpg,Petits suicides entre amis,"Au moment où Zia se coupe les veines du bras, il pénètre dans un étrange au-delà réservé aux suicidés. Dans ce monde, les victimes de suicide conserve leurs blessures dues à la manière dont elles sont ""parties"", et la vie de tous les jours est le miroir déformé du monde des mortels. Zia commence sa quête de son grand amour, et rencontre sur le chemin une variété d'individus mémorables, parmi lesquels un suicidé par bombe et un ange déguisé. Il se lie d'amitié avec Eugene, un musicien russe, et Mikal, une touriste occidentale; ils partent tous les trois en quête de ce qu'ils n'ont pas pu trouver dans leur vie réelle...",2007-10-19,"Comedy,Drama,Fantasy",Featurette,https://www.youtube.com/watch?v=JCXcLQ677QM,7.2,59677
tt0385700,JP,https://image.tmdb.org/t/p/w500/mVPk3CJZsdY86O7y3yn29NI0VxS.jpg,Final Fantasy VII: Advent Children,"Cloud Strife, ex‐soldat, décide de s’isoler de ses anciens compagnons pour lutter contre les souvenirs de son passé, seul. Cependant, quand il se fait attaquer par le gang de Kadaj, Loz, et Yazoo, qui recherchent leur « Mère » pour commencer leur « Réunion », Cloud va devoir plus que jamais affronter les souvenirs qui le tourmentent.",2005-07-14,"Action,Adventure,Animation",Featurette,https://www.youtube.com/watch?v=AFJckPMwWk4,7.1,59669
tt0286244,FR,https://image.tmdb.org/t/p/w500/5GrYyY09JbMg9fhtITeK4pKDsHc.jpg,Les Triplettes de Belleville,"L'idée de génie qu'eût madame Souza en offrant un vélo à son neveu alla bien au-delà de ses espérances. L'entraînement, une alimentation adaptée et le Tour de France n'était pas loin... La ""mafia française"" non plus qui, repérant le futur champion cycliste, l'enlève. Madame Souza, accompagnée de trois vieilles dames, les Triplettes, devenues ses complices, devra braver tous les dangers dans une course poursuite ébouriffante.",2003-06-11,"Adventure,Animation,Comedy",Teaser,https://www.youtube.com/watch?v=syPRWCrTzCw,7.7,59409
tt1798188,JP,https://image.tmdb.org/t/p/w500/rpv5r09jKELCC6A9lwB9sOvYTNi.jpg,La colline aux coquelicots,"Umi est une jeune lycéenne qui vit dans une vieille bâtisse perchée au sommet d’une colline surplombant le port de Yokohama. Chaque matin, depuis que son père a disparu en mer, elle hisse face à la baie deux pavillons, comme un message lancé à l’horizon. Au lycée, quelqu’un a même écrit un article sur cet émouvant signal dans le journal du campus. C’est peut‐être l’intrépide Shun, le séduisant jeune homme qu’Umi n’a pas manqué de remarquer. Attirés l’un par l’autre, les deux jeunes gens vont partager de plus en plus d’activités, de la sauvegarde du vieux foyer jusqu’à la rédaction du journal. Pourtant, leur relation va prendre un tour inattendu avec la découverte d’un secret qui entoure leur naissance et semble les lier…",2011-07-16,"Animation,Comedy,Drama",Featurette,https://www.youtube.com/watch?v=HqmXp4yKn6M,7.4,59190
tt4190530,"US, GB",https://image.tmdb.org/t/p/w500/8n75PPzfFu0h85e2SU0kcPNbVm0.jpg,Opération Anthropoid,"Au plus fort de la Seconde Guerre mondiale, deux soldats tchécoslovaques en exil à Londres sont parachutés à Prague avec pour mission de tuer Reinhard Heydrich, troisième commandant du Reich après Hitler et Himmler. Surnommé le boucher de Prague, Heydrich est le principal architecte de la solution finale. Avec l’aide d’un réseau de résistants, ils organisent l’opération Anthropoid qui, si elle réussit, changera le cours de l'Histoire.",2016-08-12,"Action,Drama,History",Featurette,https://www.youtube.com/watch?v=7R1b4oX3LZ8,7.2,59066
tt0180073,US,https://image.tmdb.org/t/p/w500/bzkqeNYfmkNH5LQkCH0xhyxDFYc.jpg,Quills : La plume et le sang,"Le Marquis de Sade explore, par sa plume, le côté interdit de l'homme : les passions obscènes du corps, les pulsions sexuelles, les désirs immoraux. Au début du XIXème siècle, il est considéré comme l'être le plus perfide, le monstre le plus abject, mais aussi comme l'homme le plus libre d'esprit que le monde ait connu. Les frasques du Marquis de Sade ont eu raison de sa liberté et de sa santé mentale. Alors qu'il est au faîte de sa carrière, il se retrouve emprisonné dans l'asile de Charenton afin d'y être "" soigné "". Sous le regard attentif et omniprésent de l'abbé de Coulmier, qui soutient pouvoir réhabiliter cet homme, le Marquis de Sade continue ses écrits érotiques et sulfureux. Afin de transmettre les manuscrits au grand public, il est aidé par Madeleine Leclerc, une jeune et innocente femme de chambre. Facilement influençable, elle est la personne idéale pour assouvir ses fantasmes les plus fous.",2000-11-22,"Biography,Drama",Featurette,https://www.youtube.com/watch?v=5hj0fAahiRI,7.2,59059
tt5390504,US,https://image.tmdb.org/t/p/w500/3QXRmgspZsTtlObSZGWNPcD69b7.jpg,Detroit,"Été 1967. Les États-Unis connaissent une vague d’émeutes sans précédent. La guerre du Vietnam, vécue comme une intervention néocoloniale, et la ségrégation raciale nourrissent la contestation. À Detroit, alors que le climat est insurrectionnel depuis deux jours, des coups de feu sont entendus en pleine nuit à proximité d’une base de la Garde nationale. Les forces de l’ordre encerclent l’Algiers Motel d’où semblent provenir les détonations. Bafouant toute procédure, les policiers soumettent une poignée de clients de l’hôtel à un interrogatoire sadique pour extorquer leurs aveux. Le bilan sera très lourd: trois hommes, non armés, seront abattus à bout portant, et plusieurs autres blessés…",2017-07-28,"Crime,Drama,History",Trailer,https://www.youtube.com/watch?v=3X9847PdD3c,7.3,58921
tt0118843,"DE, FR, YU",https://image.tmdb.org/t/p/w500/bbeSx7usxfCl0ey8MklidtRnvxr.jpg,"Chat noir, chat blanc","Matko le gitan, qui vit au bord du Danube de petits trafics avec les Russes, a besoin d’argent pour réaliser un coup important. Il demande à Grga Pitic, parrain de la communauté gitane et vieil ami de la famille, de le financer. Grga accepte, mais Matko n’est pas à la hauteur et se fait doubler par le dangereux Dadan. Pour solder sa dette, Dadan lui propose de marier son fils Zare à Ladybird, sa minuscule sœur cadette. Mais Zane en aime une autre, la blonde Ida. Le mariage a lieu. La mariée profite d’un moment d’inattention et s’enfuit…",1998-06-01,"Comedy,Crime,Romance",Trailer,https://www.youtube.com/watch?v=lzP2lYSMcPc,8.0,58684
tt4595882,US,https://image.tmdb.org/t/p/w500/90tjdjeNJFRxeLTq10W7tJmE2Aq.jpg,Les Faussaires de Manhattan,"Ancienne auteure à succès aujourd’hui sans le sou, Lee Israel se découvre par hasard un don exceptionnel : celui d’imiter à la perfection le style de grands romanciers. Avec l’aide de son ami Jack, elle monte une arnaque imparable: rédiger de fausses correspondances entre auteurs célèbres, que Jack revend à prix d’or aux collectionneurs new-yorkais. Grisés par le succès, les deux faussaires ne voient pas que le FBI commence à s’intéresser à eux…",2018-10-19,"Biography,Comedy,Crime",Trailer,https://www.youtube.com/watch?v=dpKOHIF3vlI,7.1,58679
tt1289403,"US, GB",https://image.tmdb.org/t/p/w500/j48iCvO9CsTdN4lecHFvtRCYDqV.jpg,Le Cercle littéraire de Guernesey,"Londres, 1946. Juliet Ashton, une jeune écrivaine en manque d’inspiration reçoit une lettre d’un mystérieux membre du Club de Littérature de Guernesey créé durant l’occupation. Curieuse d’en savoir plus, Juliet décide de se rendre sur l’île et rencontre alors les excentriques membres du Cercle littéraire des amateurs d'épluchures de patates dont Dawsey, le charmant et intriguant fermier à l’origine de la lettre. Leurs confidences, son attachement à l’île et à ses habitants ou encore son affection pour Dawsey changeront à jamais le cours de sa vie.",2018-04-19,"Drama,Romance,War",Trailer,https://www.youtube.com/watch?v=RP20d7Lyah8,7.3,57800
tt2935476,"US, GB",https://image.tmdb.org/t/p/w500/3QJWNdgU0lWj5l7rerE5OulImJu.jpg,Loin de la foule déchaînée,"Dans la campagne anglaise de l’époque victorienne, une jeune héritière, Bathsheba Everdeene doit diriger la ferme léguée par son oncle. Femme belle et libre, elle veut s’assumer seule et sans mari, ce qui n’est pas au goût de tous à commencer par ses ouvriers. Bathsheba ne se mariera qu’une fois amoureuse. Qu’à cela ne tienne, elle se fait courtiser par trois hommes, le berger Gabriel Oake, le riche voisin Mr Boldwood et le Sergent Troy.",2015-04-23,"Drama,Romance",Trailer,https://www.youtube.com/watch?v=ewvQa7bH5Ws,7.1,57492
tt2396589,US,https://image.tmdb.org/t/p/w500/ri1RjGN1DhpvhTdAt7atIyWya4i.jpg,Mudbound,"Mudbound suit la famille McAllan, fraîchement débarquée de la ville de Memphis, qui découvre la dure vie d’agriculteurs dans le Mississippi. Malgré les grands rêves de Henri, sa femme Laura lutte pour garder foi en son mari et en son entreprise en déclin. Pendant ce temps, Hap et Florence Jackson, exploitants agricoles de génération en génération, œuvrent courageusement pour construire leur propre rêve malgré les barrières sociales auxquelles ils font face.",2017-11-16,"Drama,War",Trailer,https://www.youtube.com/watch?v=iD1aeJ50cMA,7.4,57479
tt0107050,US,https://image.tmdb.org/t/p/w500/4g3ldSU5Vin6RHBNsQlasw0nN2x.jpg,Les Grincheux,"Deux vieux grincheux, John et Max, vivant à deux pas l'un de l'autre, sont continuellement en train de se disputer et de s'insulter, et cela dure depuis 50 ans. Un jour, l'arrivée de leur nouvelle voisine, Ariel, ne fera qu'accroître leur petite guerre...",1993-12-25,"Comedy,Drama,Romance",Trailer,https://www.youtube.com/watch?v=K2V-yhv0zUY,7.0,57478
tt1069238,JP,https://image.tmdb.org/t/p/w500/19W5LJIXgQegx2nHqKzXoGs02YM.jpg,Departures,"Dans une province rurale du nord du Japon, à Yamagata, où Daigo Kobayashi retourne avec son épouse, après l'éclatement de l'orchestre dans lequel il jouait depuis des années à Tokyo. Daigo répond à une annonce pour un emploi « d'aide aux départs », imaginant avoir affaire à une agence de voyages. L'ancien violoncelliste s'aperçoit qu'il s'agit en réalité d'une entreprise de pompes funèbres, mais accepte l'emploi par nécessité financière. Plongé dans ce monde peu connu, il va découvrir les rites funéraires, tout en cachant à sa femme sa nouvelle activité, en grande partie taboue au Japon.",2008-09-13,Drama,Trailer,https://www.youtube.com/watch?v=Du9prGgx88Y,8.0,57416
tt0275277,JP,https://image.tmdb.org/t/p/w500/uyoWJ03austozXLHNR2HpbRyhcV.jpg,"Cowboy Bebop, le film","Sur la planète Mars, en 2071, un camion-citerne explose dans le cratère d'Alba City. Aux dizaines de victimes tuées par l'explosion s'ajoutent des centaines de personnes qui succombent à une mystérieuse maladie. Les autorités soupçonnent une attaque biologique terroriste et offrent une énorme récompense pour la capture des responsables.Sans un sou en poche, les chasseurs de prime du Bebop voient là l'occasion de se renflouer et entament leur enquête. Une ombre entraperçue, une capsule de poison, un consortium pharmaceutique, un tatouage, un suspect mort depuis longtemps et une unité militaire spéciale, telles sont les pièces du puzzle qu'il leur faudra rassembler pour espérer percer le secret...",2001-09-01,"Action,Animation,Crime",Trailer,https://www.youtube.com/watch?v=_HP94MPRI4I,7.8,57252
tt0101765,"FR, PL",https://image.tmdb.org/t/p/w500/dC0WaoOLkUdFpwHgIXMIJdB1sT1.jpg,La Double Vie de Véronique,"Il y a 20 ans dans deux villes différentes (en France et en Pologne) naquirent deux petites filles pareilles. Elles n'ont rien en commun, ni père, ni mère, ni grands parents, et leurs familles ne se sont jamais connues. Pourtant elles sont identiques : toutes deux gauchères, aiment marcher les pieds nus, et le contact d'un anneau d'or sur leurs paupières. Et surtout, toutes deux ont une voix magnifique, sublime, un sens musical absolu, et la même malformation cardiaque difficilement détectable. L'une profitera des expériences et de la sagesse de l'autre sans le savoir. Comme si chaque fois que la première se blessait avec un objet la seconde évitait le contact de ce même objet. C'est une histoire d'amour, simple et émouvante. L'histoire d'une vie qui continue, quittant un être pour se perpétuer dans le corps et l'âme d'un autre être.",1991-05-15,"Drama,Fantasy,Music",Trailer,https://www.youtube.com/watch?v=cU7JJYyjcgQ,7.6,56919
tt1176740,US,https://image.tmdb.org/t/p/w500/ybKQd7nPrCkxYLAGi66WJ2tCT5Y.jpg,Away We Go,"Lorsque Burt et Verona apprennent qu'ils vont devenir parents, c'est la panique. Ils détestent la ville de province où ils habitent, et maintenant que les parents de Burt déménagent, plus rien ne les y retient. Ils décident alors de partir à la recherche de l'endroit parfait où fonder leur famille. Sur leur chemin, ils rendent visite à leur famille et à de vieux amis. Certains leur paraissent fous à lier, d'autres leur donnent envie de suivre leur modèle... Mais finalement, tous vont aider à leur manière Burt et Verona à réaliser qu'ils n'ont peut être besoin que l'un de l'autre pour fonder leur foyer.",2009-06-05,"Comedy,Drama,Romance",Behind the Scenes,https://www.youtube.com/watch?v=LO8xUjIwiXQ,7.0,56658
tt8236336,US,https://image.tmdb.org/t/p/w500/sG5NI6TMNR9ftOdTIXmG0hrBYSY.jpg,The Report,"Un employé idéaliste du Sénat américain mène une enquête sur le programme de détention et d'interrogatoires fondé par la CIA à la suite des attentats du 11 septembre, et découvre jusqu'où l'agence est allée pour dissimuler un secret brutal au public américain.",2019-09-12,"Biography,Crime,Drama",Teaser,https://www.youtube.com/watch?v=foXCaqHB1h4,7.2,56632
tt1606392,US,https://image.tmdb.org/t/p/w500/wfwoARubXVhldSAc3ZyTzUZ7w0U.jpg,Les Winners,Un jeune athlète en fugue bouleverse la vie familiale et professionnelle d'un coach de lutte de lycée...,2011-03-18,"Comedy,Drama,Sport",Teaser,https://www.youtube.com/watch?v=rOiknJOviRE,7.1,56272
tt1321510,US,https://image.tmdb.org/t/p/w500/75dT7kNZ7x1fkg3uA44YvZhnP1A.jpg,D'où l'on vient,"Au cœur de New York, le quartier de Washington Heights est celui de tous les possibles. Usnavi, propriétaire d’un petit café dans le quartier, rêve de renouer avec ses origines, en République Dominicaine. Mais tout se complique quand il croise le regard de Vanessa, une jeune femme qui rêve de devenir styliste. Leur rencontre, sur fond de danse et de musique, va chambouler leur vie de manière inattendue.",2021-06-10,"Drama,Musical,Romance",Trailer,https://www.youtube.com/watch?v=Njbc1FezskU,7.2,55742
tt1596346,US,https://image.tmdb.org/t/p/w500/5HdYdQrhHGuCgpLNl890S1Kriz2.jpg,Soul Surfer,"L'histoire de Bethany Hamilton, championne de surf qui a continué à pratiquer parmi les professionnels après s'être fait arracher le bras par un requin.",2011-04-08,"Biography,Drama,Family",Trailer,https://www.youtube.com/watch?v=8LbwEwJirvQ,7.0,55644
tt0107616,"US, GB",https://image.tmdb.org/t/p/w500/iCEFY4pezsa97J8w0bWU3I3hDzP.jpg,Beaucoup de bruit pour rien,"En 1599, le prince Don Pedro d'Aragon, revenu victorieux d'une expédition militaire, arrive à Messine, en Sicile, accompagné de ses fidèles compagnons d'armes, Benedict et Claudio, et de Don Juan, son fourbe demi-frère. Il sont accueillis chaleureusement dans la demeure de Leonato, le gouverneur de la ville. Benedict retrouve la nièce du gouverneur, Béatrice, qu'il apprécie pour son charme et son esprit, et Claudio tombe amoureux de Hero, la fille du gouverneur.",1993-05-07,"Comedy,Drama,Romance",Trailer,https://www.youtube.com/watch?v=1NCln6ZEtFk,7.3,55568
tt0107131,US,https://image.tmdb.org/t/p/w500/r5PBXZH0pJ7cORKgOwxWvXxNOxS.jpg,L'Incroyable Voyage,"Le film raconte les aventures de Shadow, un golden retriever, Sassy, une chatte himalayenne et Chance, un bouledogue américain croisé. Ils vivent dans une maison, en compagnie de leurs maîtres. Un jour, leurs propriétaires les laissent à une de leurs amies, Kate, une fermière, puisque le père de la famille a obtenu un travail dans la ville de San Francisco. Ils se disent de revenir dans deux semaines. Mais les animaux, se croyant abandonnés définitivement, désireux de retrouver leurs maîtres, s'échappent de la ferme afin de rentrer dans leur foyer... Pour survivre durant leur long voyage, les animaux devront apprendre à compter les uns sur les autres, et à s'adapter à la personnalité très différente de chacun. Shadow est le plus âgé, le plus sage, mais également le moins endurant ; Sassy est intelligente et sait jouer de son charme félin ; Chance est le plus jeune, et, de ce fait, le plus anxieux, le plus impatient, et le plus indiscipliné, ce qui lui pourra lui attirer des ennuis...",1993-02-03,"Adventure,Comedy,Drama",Trailer,https://www.youtube.com/watch?v=p4LHBu5prOI,7.0,55419
tt7125860,US,https://image.tmdb.org/t/p/w500/m7v60wgJbZkIgYpsYLjUuhdi2Ne.jpg,Si Beale Street pouvait parler,"Harlem, dans les années 70. Tish et Fonny s'aiment depuis toujours et envisagent de se marier. Alors qu'ils s'apprêtent à avoir un enfant, le jeune homme, victime d'une erreur judiciaire, est arrêté et incarcéré. Avec l'aide de sa famille, Tish s'engage dans un combat acharné pour prouver l'innocence de Fonny et le faire libérer…",2018-12-14,"Drama,Romance",Teaser,https://www.youtube.com/watch?v=Fbt_2-wIiHk,7.1,55045
tt11657662,US,https://image.tmdb.org/t/p/w500/4nbCNUIiwosUreAmmPn0nrHCivI.jpg,The Witcher : Le cauchemar du Loup,"Ayant fui la pauvreté, le sorceleur Vesemir tue des monstres pour l'argent et la gloire. Mais l'arrivée d'une nouvelle menace fait ressurgir les démons de son passé.",2021-08-22,"Action,Adventure,Animation",Trailer,https://www.youtube.com/watch?v=7P_L9oJ9SzQ,7.2,55038
tt3398268,JP,https://image.tmdb.org/t/p/w500/cc1UKEQCw7BJA7uWnZbd2tfqM4.jpg,Souvenirs de Marnie,"Anna, jeune fille solitaire, vit en ville avec ses parents adoptifs. Un été, elle est envoyée dans un petit village au nord d’Hokkaïdo. Dans une vieille demeure inhabitée, au cœur des marais, elle va se lier d’amitié avec l’étrange Marnie…",2014-07-19,"Animation,Drama,Family",Trailer,https://www.youtube.com/watch?v=04LSVLs1i-g,7.6,55011
tt5932728,"IE, US",https://image.tmdb.org/t/p/w500/gtGCDLhfjW96qVarwctnuTpGOtD.jpg,The Professor and the Madman,"William Chester Minor, médecin militaire américain, souffre d'une schizophrénie post-traumatique après les horreurs vécues pendant la guerre de Sécession. En 1872, il est interné dans l'hôpital psychiatrique britannique Broadmoor, après s'être rendu coupable de meurtre lors d'un séjour à Londres.  Quelques années plus tard, il va correspondre avec James Murray, lexicographe et philologue écossais. Dès 1878, ce dernier est embauché pour rédiger l'Oxford English Dictionary, ouvrage qui deviendra un dictionnaire de référence. Chester Minor va également y participer fortement en remplissant des milliers de fiches, d'une remarquable qualité, qu'il envoie très régulièrement à Murray.",2019-03-07,"Biography,Drama,History",Trailer,https://www.youtube.com/watch?v=jsg9NxCBzFs,7.2,54939
tt0388473,JP,https://image.tmdb.org/t/p/w500/wyiyr21j2UXVaeqVLo8D9a4IdzQ.jpg,Tokyo Godfathers,"À Tokyo, dans le quartier populaire de Shinjuku, pendant les fêtes de Noël. Alors que le froid a envahi la ville, Gin, un homme bourru, Miyuki, un adolescent fugueur et Hana, un travesti, vivent ensemble dans les rues de la ville. Un soir, à la recherche de nourriture, ils trouvent un bébé abandonné dans une poubelle. Dans ses langes, une clef dont les comparses ignorent à quoi elle peut bien servir. Bien décidés à protéger le nourrisson des rigueurs du froid, les trois clochards cherchent également à retrouver les parents du bambin le plus rapidement possible. La clef s'avère être leur seul indice. Commence pour eux un parcours semé d'embûches…",2003-12-05,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=GIXaxUHLvh0,7.8,54880
tt2140203,JP,https://image.tmdb.org/t/p/w500/352bJ6vCTnMJQKAsLmHpU5VLWcY.jpg,"Les Enfants loups, Ame & Yuki","Hana et ses deux enfants, Ame et Yuki, vivent discrètement dans un coin tranquille de la ville. Leur vie est simple et joyeuse, mais ils cachent un secret : leur père est un homme‐loup. Quand celui‐ci disparaît brutalement, Hana décide de quitter la ville pour élever ses enfants à l’abri des regards. Ils emménagent dans un village proche d’une forêt luxuriante…",2012-07-21,"Animation,Drama,Family",Teaser,https://www.youtube.com/watch?v=gOef8pE13bQ,8.1,54716
